slug,look,type,season,designer,city,models,keywords
19446,23,woman,spring-summer-2017,eudon-choi-1,london,,"['white-shirt', 'cropped-pants', 'ribbon', 'navy-blue', 'blue-pants', 'minimal', 'wide-leg-oversize-pants', '1990']"
19447,24,woman,spring-summer-2017,eudon-choi-1,london,,"['trenchcoat', 'skirt', 'midi-skirt', 'black-white', 'top', 'thin-stripes', 'pinstripe', 'polka-dot', 'total-look', 'ribbon', 'vertical-stripes', 'paperbag', 'stripes-on-stripes', 'polka-dot-top', 'hickory-stripes']"
19421,3,woman,spring-summer-2017,eudon-choi-1,london,,"['polo', 'jumper', 'black', 'total-look', 'pants', 'black-pants', 'minimal', 'monochrome', 'black-head-to-toe', 'man', 'elevated-sportswear']"
19423,5,woman,spring-summer-2017,eudon-choi-1,london,,"['shawl', 'purple', 'embroidery', 'top', 'lace', 'fringes', 'delicate', 'skirt', 'long-skirt', 'black-skirt', 'evening-wear', 'lingerie', 'lingerie-top']"
19422,4,woman,spring-summer-2017,eudon-choi-1,london,,"['dress', 'mini-dress', 'black', 'black-dress', 'minimal', 'sport']"
19424,6,woman,spring-summer-2017,eudon-choi-1,london,['saadi-schimmel'],"['top', 'khaki', 'lace', 'skirt', 'mini-skirt', 'denim', 'denim-skirt', 'lingerie', 'lingerie-top']"
19437,17,woman,spring-summer-2017,eudon-choi-1,london,,"['shirt', 'cropped-pants', 'blue', 'light-blue', 'navy-blue', 'blue-shirt', 'blue-pants', 'wrap', 'minimal', 'short-sleeved-shirt']"
19438,18,woman,spring-summer-2017,eudon-choi-1,london,,"['jacket', 'wrap', 'black', 'ribbed', 'pocket', 'skirt', 'midi-skirt', 'print', 'art', 'navy-blue', 'blue-skirt', 'polka-dot', 'abstract', 'polka-dot-skirt']"
19440,19,woman,spring-summer-2017,eudon-choi-1,london,,"['dress', 'midi-dress', 'blue', 'navy-blue', 'blue-dress', 'print', 'art', 'polka-dot', 'abstract', 'polka-dot-dress', 'uneven-polka-dots']"
19441,20,woman,spring-summer-2017,eudon-choi-1,london,,"['dress', 'midi-dress', 'thin-stripes', 'minimal', 'vertical-stripes']"
19425,7,woman,spring-summer-2017,eudon-choi-1,london,,"['sweatshirt', 'logo-sweatshirt', 'logo', 'black', 'hot-pants', 'denim', 'hole', 'destroy', 'urban', 'oversize', 'fire', 'black-denim', 'destroyed-denim', 'ribs']"
19426,8,woman,spring-summer-2017,eudon-choi-1,london,,"['tee-shirt-1', 'logo-tee-shirt', 'logo', 'black', 'rock', 'pants', 'black-pants', 'leather', 'leather-pants', 'biker', 'short-sleeves']"
19427,9,woman,spring-summer-2017,eudon-choi-1,london,,"['top', 'black', 'cropped-pants', 'black-pants', 'total-look', 'minimal', '1990', 'belted', 'monochrome', 'total-black', 'black-head-to-toe']"
19419,1,woman,spring-summer-2017,eudon-choi-1,london,,"['tee-shirt-1', 'tunic', 'light-blue', 'thin-stripes', 'black-pants', 'pants', 'wide-leg-oversize-pants', 'oversize', 'minimal', 'white-tee-shirt']"
19420,2,woman,spring-summer-2017,eudon-choi-1,london,,"['tee-shirt-1', 'black', 'total-look', 'pants', 'zip', 'skinny', 'knit', 'rib-knit', 'black-pants', 'monochrome', 'short-sleeves', 'round-neck', 'total-black', 'black-head-to-toe', 'fitted-knit']"
19435,15,woman,spring-summer-2017,eudon-choi-1,london,,"['bow', 'ribbon', 'thin-stripes', 'doll', 'dress', 'midi-dress', 'navy-blue', 'blue-dress', 'slit', 'vertical-stripes']"
19436,16,woman,spring-summer-2017,eudon-choi-1,london,,"['dress', 'midi-dress', 'black', 'black-dress', 'amish', 'blouse', 'thin-stripes']"
19397,5,woman,spring-summer-2017,ryan-lo,london,,"['dress', 'mini-dress', 'asymmetrical', 'frill', 'bow', 'floral', 'lavender', 'lurex', 'bermuda', 'tapestry', 'silver', 'stripes', 'doll', 'mono-sleeve', 'horizontal-stripes', 'tiered-dress', 'bow-belt']"
19398,6,woman,spring-summer-2017,ryan-lo,london,,"['dress', 'short-dress', 'white', 'white-dress', 'lace', 'frill', 'balloon-sleeves', 'transparent', 'delicate', 'babydoll', 'doll', 'romantic', 'tiered-dress']"
19399,7,woman,spring-summer-2017,ryan-lo,london,,"['dress', 'short-dress', 'pink', 'pink-dress', 'floral', 'tapestry', 'applique', 'lace', 'zip', 'v-neck', 'embellishment', 'doll', 'skater-dress']"
19400,8,woman,spring-summer-2017,ryan-lo,london,,"['dress', 'short-dress', 'tapestry', 'floral', 'gold', 'bow', 'frill', 'glitter', 'stripes', 'doll', 'horizontal-stripes', 'tiered-dress', 'bow-belt']"
19401,9,woman,spring-summer-2017,ryan-lo,london,,"['jumpsuit', 'knit', 'jacquard', 'pearls', 'pink', 'fringes', 'oversize', 'lurex', 'circus', 'colourful-knit', 'argyle-knit-pattern']"
19402,10,woman,spring-summer-2017,ryan-lo,london,,"['dress', 'pink-dress', 'floral', 'tapestry', 'ruffle', 'short-dress', 'pink', 'doll', 'princess', 'total-floral']"
19403,11,woman,spring-summer-2017,ryan-lo,london,['lea-julian'],"['coat', 'bermuda', 'floral', 'pink', 'tapestry', 'gold', 'cardigan', 'multicolour', 'circus', 'royal', 'geometric', 'pink-coat', 'brown-hair']"
19404,12,woman,spring-summer-2017,ryan-lo,london,,"['dress', 'midi-dress', 'pink', 'pink-dress', 'lace', 'frill', 'transparent', 'doll', 'delicate', 'tiered-dress']"
19393,1,woman,spring-summer-2017,ryan-lo,london,,"['top', 'lace', 'delicate', 'ruffle', 'bermuda', 'floral', 'tapestry', 'lavender', 'zip', 'royal', 'transparent', 'frill', 'baroque', 'tudor']"
19394,2,woman,spring-summer-2017,ryan-lo,london,,"['dress', 'mini-dress', 'floral', 'applique', 'lavender', 'purple', 'zip', 'tapestry', 'frill', 'v-neck', 'skater-dress']"
19395,3,woman,spring-summer-2017,ryan-lo,london,,"['coat', 'jumper', 'oversize', 'midi-dress', 'dress', 'pants', 'tapestry', 'knit', 'jacquard', 'circus', 'fringes', 'lurex', 'purple', 'royal', 'lavender', 'dress-on-pants', 'knit-dress', 'purple-coat', 'argyle-knit-pattern']"
19396,4,woman,spring-summer-2017,ryan-lo,london,,"['dress', 'short-dress', 'lurex', 'frill', 'ruffle', 'grey', 'doll', 'skater-dress']"
19460,36,woman,spring-summer-2017,eudon-choi-1,london,,"['dress', 'midi-dress', 'black', 'black-dress', 'sleeveless']"
19461,37,woman,spring-summer-2017,eudon-choi-1,london,,"['top', 'black', 'asymmetrical', 'linen', 'wide-leg-oversize-pants', 'pocket', 'minimal', 'oversize', 'asymmetrical-top']"
19462,38,woman,spring-summer-2017,eudon-choi-1,london,,"['coat', 'linen', 'knit', 'rib-knit', 'cardigan', 'white', 'cropped-pants', 'white-pants', 'applique']"
19463,39,woman,spring-summer-2017,eudon-choi-1,london,,"['silk', 'dress', 'midi-dress', 'black-dress', 'coat', 'linen', 'oversize', 'gathers', 'fluid-dress', 'gathered-dress']"
19465,40,woman,spring-summer-2017,eudon-choi-1,london,,"['dress', 'midi-dress', 'silk', 'green', 'green-dress', 'gathers', 'fluid-dress', 'satin-dress', 'gathered-dress']"
19410,17,woman,spring-summer-2017,ryan-lo,london,,"['dress', 'short-dress', 'black-white', 'balloon-sleeves', 'heart', 'girly']"
19409,18,woman,spring-summer-2017,ryan-lo,london,,"['dress', 'short-dress', 'pocket', 'lace', 'zip', 'heart', 'doll', 'black-white']"
19411,19,woman,spring-summer-2017,ryan-lo,london,,"['top', 'lace', 'black', 'ruffle', 'heart', 'delicate', 'zip', 'transparent', 'bermuda', 'floral', 'applique', 'doll']"
19412,20,woman,spring-summer-2017,ryan-lo,london,,"['dress', 'mini-dress', 'frill', 'ruffle', 'print', 'polka-dot', 'kitsch', 'star', 'orange', 'doll', 'black', 'tiered-dress', 'polka-dot-dress']"
19406,13,woman,spring-summer-2017,ryan-lo,london,,"['dress', 'short-dress', 'pink', 'pink-dress', 'lurex', 'frill', 'ruffle', 'doll']"
19405,14,woman,spring-summer-2017,ryan-lo,london,,"['top', 'frill', 'lurex', 'silver', 'gold', 'bermuda', 'circus', 'doll']"
19408,15,woman,spring-summer-2017,ryan-lo,london,,"['dress', 'short-dress', 'balloon-sleeves', 'black', 'black-dress', 'frill', 'lurex', 'doll']"
19407,16,woman,spring-summer-2017,ryan-lo,london,,"['dress', 'short-dress', 'lace', 'delicate', 'cut-out', 'pants', 'black', 'lurex', 'frill', 'dress-on-pants', 'tiered-dress']"
19453,30,woman,spring-summer-2017,eudon-choi-1,london,,"['total-look', 'top', 'skirt', 'midi-skirt', 'wrap', 'stitch', 'minimal']"
19454,31,woman,spring-summer-2017,eudon-choi-1,london,,"['tunic', 'asymmetrical', 'blue', 'navy-blue', 'pants', 'sleeveless', 'total-look', 'minimal', '1990', 'monochrome']"
19455,32,woman,spring-summer-2017,eudon-choi-1,london,,"['coat', 'stitch', 'slit', 'white', 'pants', 'minimal', 'white-pants']"
19456,33,woman,spring-summer-2017,eudon-choi-1,london,,"['top', 'cropped-pants', 'thin-stripes', 'wide-leg-oversize-pants', 'minimal', 'total-look', 'light-blue']"
19466,41,woman,spring-summer-2017,eudon-choi-1,london,,"['tunic', 'green', 'silk', 'skirt', 'midi-skirt', 'ribbon', 'asymmetrical', 'minimal', 'green-skirt']"
19467,42,woman,spring-summer-2017,eudon-choi-1,london,,"['dress', 'long-dress', 'knit', 'rib-knit', 'ribbon', 'blue', 'light-blue', 'blue-dress', 'minimal', 'knit-dress']"
19468,43,woman,spring-summer-2017,eudon-choi-1,london,,"['dress', 'midi-dress', 'black', 'black-dress', 'minimal', 'knit', 'rib-knit', 'knit-dress', 'fitted-knit']"
19458,34,woman,spring-summer-2017,eudon-choi-1,london,,"['dress', 'midi-dress', 'sangallo', 'lace', 'wrap', 'white', 'white-dress', 'minimal']"
19459,35,woman,spring-summer-2017,eudon-choi-1,london,,"['dress', 'midi-dress', 'blue', 'navy-blue', 'blouse', 'ribbon', 'total-look', 'minimal']"
20656,16,woman,spring-summer-2017,marques-almeida,london,,"['top', 'lace', 'embroidery', 'delicate', 'eyelet', 'grunge', 'pants', 'cropped-pants', 'black-white', 'graphic', 'vertical-stripes', 'striped-pants']"
20658,18,woman,spring-summer-2017,marques-almeida,london,,"['black-shirt', 'yellow', 'yellow-pants', 'silk', 'gathers', 'frill', 'punk', 'grunge', 'satin', 'short-sleeved-shirt', 'pocket-shirt', 'dyed-hair']"
20659,19,woman,spring-summer-2017,marques-almeida,london,,"['perfecto', 'pink', 'oversize', 'leather', 'jacket', 'zip', 'girly', 'grunge', 'slipdress', 'dress', 'short-dress', 'destroy', 'hole', 'silk', 'cut-out', 'white-dress', 'frill', 'leather-jacket', 'pink-jacket', 'fluid-dress', 'colourful-leather']"
20660,20,woman,spring-summer-2017,marques-almeida,london,,"['dress', 'short-dress', 'silk', 'cream', 'slipdress', 'hole', 'cut-out', 'frill', 'destroy', 'grunge', 'fluid-dress', 'fluid', 'satin-dress']"
20661,21,woman,spring-summer-2017,marques-almeida,london,,"['shirt-dress', 'extra-long-sleeves', 'stripes', 'oversize', 'black-white', 'graphic', 'circus', 'dress', 'short-dress', 'vertical-stripes', 'oversize-shirt', 'striped-shirt', 'dyed-hair']"
20662,22,woman,spring-summer-2017,marques-almeida,london,,"['black-shirt', 'short-dress', 'stripes', 'shirt', 'yellow', 'frill', 'extra-long-sleeves', 'doll', 'babydoll', 'circus', 'vertical-stripes', 'oversize-shirt']"
20663,23,woman,spring-summer-2017,marques-almeida,london,,"['jumpsuit', 'black', 'zip', 'utility', 'biker', 'balloon-sleeves', 'leg-of-mutton-sleeve', 'utility-jumpsuit', 'black-jumpsuit', 'workwear']"
20652,12,woman,spring-summer-2017,marques-almeida,london,,"['jumper', 'feather', 'cropped-pants', 'lace', 'delicate', 'bicolour', 'eyelet', 'transparent', 'light-pink', 'light-blue', 'punk', 'round-neck']"
20651,13,woman,spring-summer-2017,marques-almeida,london,,"['dress', 'mini-dress', 'lace', 'cut-out', 'hole', 'destroy', 'frill', 'asymmetrical', 'blue', 'blue-dress', 'punk']"
20654,14,woman,spring-summer-2017,marques-almeida,london,,"['dress', 'short-dress', 'lace', 'eyelet', 'delicate', 'embroidery', 'pink-dress', 'pink', 'doll', 'grunge', 'lace-dress']"
20655,15,woman,spring-summer-2017,marques-almeida,london,,"['shirt', 'black-white', 'graphic', 'extra-long-sleeves', 'skirt', 'pencil-skirt', 'lace', 'embroidery', 'delicate', 'circus', 'doll', 'lace-skirt', 'vertical-stripes', 'oversize-shirt']"
20642,3,woman,spring-summer-2017,marques-almeida,london,,"['jacket', 'baroque', 'floral', 'tapestry', 'lace', 'lingerie', 'print', 'red', 'extra-long-sleeves', 'belted', 'raw-edge', 'floral-jacket']"
20643,4,woman,spring-summer-2017,marques-almeida,london,,"['denim', 'denim-jacket', 'total-look', 'bermuda', 'jacket', 'zip', 'oversize', 'eyelet', 'denim-dress', 'belted', 'raw-edge', 'total-denim', 'frayed', 'raw-denim', 'destroyed-denim', 'oversize-denim']"
20644,5,woman,spring-summer-2017,marques-almeida,london,,"['top', 'tank-top', 'lace', 'lingerie', 'tapestry', 'floral', 'pants', 'silver', 'metallic', 'cropped-pants', 'futuristic', 'robot', 'studio-54', 'party', 'raw-edge', 'silver-pants', 'sparkling', 'floral-top']"
20646,6,woman,spring-summer-2017,marques-almeida,london,,"['denim', 'total-look', 'denim-jacket', 'bell-pants', 'pocket', 'harem-pants', 'raw-edge', 'total-denim', 'frayed', 'denim-pants', 'destroyed-denim']"
20647,8,woman,spring-summer-2017,marques-almeida,london,,"['jacket', 'silver', 'metallic', 'futuristic', 'zip', 'skirt', 'mini-skirt', 'print', 'floral', 'tapestry', 'raw-edge', 'floral-skirt', 'silver-jacket']"
19413,21,woman,spring-summer-2017,ryan-lo,london,,"['blouse', 'balloon-sleeves', 'floppy-tie', 'print', 'star', 'kitsch', 'jumper', 'knit', 'sleeveless', 'orange', 'lavender', 'purple', 'oversize', 'bermuda', 'lurex', 'frill', 'circus']"
19535,22,woman,spring-summer-2017,ryan-lo,london,,"['jumpsuit', 'frill', 'print', 'polka-dot', 'patchwork', 'circus', 'kitsch', 'orange', 'polka-dot-pants']"
19414,23,woman,spring-summer-2017,ryan-lo,london,,"['dress', 'mini-dress', 'pink-dress', 'pink', 'frill', 'ruffle', 'print', 'animal', 'doll', 'girly', 'kitsch', 'clueless', 'leopard']"
20648,9,woman,spring-summer-2017,marques-almeida,london,,"['dress', 'mini-dress', 'slipdress', 'lingerie', 'lace', 'eyelet', 'ribbon', 'tulle', 'waistcoat', 'pink-dress', 'floral', 'tapestry', 'silk', 'fabric-mix', 'sunglasses']"
20649,10,woman,spring-summer-2017,marques-almeida,london,,"['top', 'lace', 'silk', 'pajama', 'lingerie', 'pants', 'print', 'pink-pants', 'green', 'zip', 'lingerie-top', 'olive']"
20650,11,woman,spring-summer-2017,marques-almeida,london,,"['jacket', 'officer', 'frill', 'gathers', 'black-pants', 'pants', 'silk', 'print', 'baroque', 'orange', 'satin', 'sunglasses']"
20640,1,woman,spring-summer-2017,marques-almeida,london,,"['dress', 'mini-dress', 'slipdress', 'print', 'floral', 'lace', 'tee-shirt-1', 'logo-tee-shirt', 'logo', 'transparent', 'red', 'teenager', 'tapestry', 'tulle', 'sport', 'floral-dress', 'short-sleeves', 'round-neck', 'thin-straps-on-long-sleeves', 'dyed-hair']"
20641,2,woman,spring-summer-2017,marques-almeida,london,,"['white-shirt', 'hot-pants', 'lingerie', 'lace', 'floral', 'volume', 'tapestry', 'oversize-shirt']"
19418,25,woman,spring-summer-2017,ryan-lo,london,,"['jumpsuit', 'volume', 'circus', 'print', 'kitsch', 'clueless', 'animal', 'star', 'frill', 'ruffle', 'patchwork']"
19415,24,woman,spring-summer-2017,ryan-lo,london,,"['blouse', 'pink', 'animal', 'jumper', 'knit', 'floppy-tie', 'sleeveless', 'print', 'lurex', 'bermuda', 'frill', 'girly', 'circus', 'doll', 'clueless']"
20682,42,woman,spring-summer-2017,marques-almeida,london,,"['pink', 'light-pink', 'pink-shirt', 'balloon-sleeves', 'oversize', 'babydoll', 'doll', 'girly', 'hot-pants', 'silk', 'stripes', 'lace', 'lingerie', 'vertical-stripes', 'shirt', 'oversize-shirt', 'dyed-hair', 'sunglasses']"
20683,43,woman,spring-summer-2017,marques-almeida,london,,"['black-shirt', 'shirt', 'balloon-sleeves', 'lace-up', 'ribbon', 'eyelet', 'volume', 'silver', 'floral', 'cropped-pants', 'oversize-shirt', 'leg-of-mutton-sleeve', 'rounded-shoulders']"
20677,37,woman,spring-summer-2017,marques-almeida,london,,"['shirt', 'black-white', 'extra-long-sleeves', 'silver', 'floral', 'skirt', 'pink-skirt', 'double-breast', 'oversize', 'circus', 'vertical-stripes', 'belted', 'oversize-shirt']"
20678,38,woman,spring-summer-2017,marques-almeida,london,,"['lace', 'silk', 'lingerie', 'dress', 'long-dress', 'dressing-gown', 'delicate', 'pink-dress', 'plunging-neckline', 'fluid-dress', 'fabric-mix']"
20679,39,woman,spring-summer-2017,marques-almeida,london,,"['total-look', 'stripes', 'shirt', 'pants', 'pajama', 'silk', 'oversize', 'black-white', 'vertical-stripes', 'striped-shirt', 'oversize-shirt', 'striped-pants', 'one-pattern-all-over', 'sunglasses']"
20681,40,woman,spring-summer-2017,marques-almeida,london,,"['black-white', 'stripes', 'extra-long-sleeves', 'graphic', 'circus', 'oversize', 'sequin', 'culotte', 'party', 'vertical-stripes']"
20680,41,woman,spring-summer-2017,marques-almeida,london,,"['shirt', 'blue-shirt', 'chambray', 'pants', 'cropped-pants', 'lace-up', 'ribbon', 'eyelet', 'silver', 'floral', 'oversize-shirt']"
20664,24,woman,spring-summer-2017,marques-almeida,london,,"['shirt', 'oversize', 'balloon-sleeves', 'pants', 'cropped-pants', 'leather', 'leather-pants', 'stripes', 'orange-pants', 'volume', 'biker', 'vertical-stripes', 'belted', 'oversize-shirt', 'striped-pants', 'colourful-leather']"
20666,25,woman,spring-summer-2017,marques-almeida,london,,"['feather', 'silver', 'metallic', 'gathers', 'pants', 'cropped-pants', 'futuristic', 'lavender', 'silver-pants']"
20667,27,woman,spring-summer-2017,marques-almeida,london,,"['dress', 'mini-dress', 'white-dress', 'embroidery', 'delicate', 'babydoll', 'doll', 'pastoral', 'flounced-sleeves']"
20670,30,woman,spring-summer-2017,marques-almeida,london,,"['dress', 'black-dress', 'short-dress', 'metal', 'knit', 'frill', 'grunge', 'sunglasses']"
20671,31,woman,spring-summer-2017,marques-almeida,london,,"['pink', 'light-pink', 'jumper', 'metal', 'girly', 'bell-pants', 'silver', 'floral', 'baroque', 'royal', 'pastel-sorbet', 'sunglasses']"
20672,32,woman,spring-summer-2017,marques-almeida,london,,"['sequin', 'studio-54', 'pocket', 'denim', 'denim-jacket', 'oversize', 'extra-long-sleeves', 'grunge', 'raw-edge', 'belted', 'frayed', 'pocket-jacket', 'oversize-denim', 'light-blue-denim']"
20673,33,woman,spring-summer-2017,marques-almeida,london,,"['dress', 'mini-dress', 'pink-dress', 'silver', 'floral', 'frill', 'princess', 'royal']"
20674,34,woman,spring-summer-2017,marques-almeida,london,,"['total-look', 'denim', 'chambray', 'shirt', 'skirt', 'asymmetrical', 'extra-long-sleeves', 'oversize', '1980', 'denim-skirt', 'belted', 'raw-edge', 'total-denim', 'oversize-shirt', 'frayed', 'oversize-denim', 'light-blue-denim']"
20675,35,woman,spring-summer-2017,marques-almeida,london,,"['dress', 'short-dress', 'sequin', 'black-white', 'stripes', 'graphic', 'extra-long-sleeves', 'eyelet', 'vertical-stripes', 'high-necked-dress', 'sequin-dress']"
20676,36,woman,spring-summer-2017,marques-almeida,london,,"['shirt', 'black-shirt', 'extra-long-sleeves', 'oversize', 'frill', 'floral', 'silver', 'skirt', 'asymmetrical', 'royal', 'ribbon', 'oversize-shirt']"
20668,28,woman,spring-summer-2017,marques-almeida,london,,"['top', 'pants', 'silver', 'embroidery', 'floral', 'delicate', 'zip', 'white-pants', 'metal', 'floral-on-light-background', 'floral-top']"
20669,29,woman,spring-summer-2017,marques-almeida,london,,"['total-look', 'top', 'denim', 'cropped-pants', 'metallic', 'zip', 'tulle', 'metal', 'pocket', 'frayed', 'high-necked-top', 'coated-denim']"
